Random Propagation Algorithm, 250, 0.2, 0.10072972695431871
Random Propagation Algorithm, 250, 0.30000000000000004, 0.07819167401277335
Random Propagation Algorithm, 250, 0.4, 0.03394393107640369
Random Propagation Algorithm, 250, 0.5, 0.0765033912664424
Random Propagation Algorithm, 250, 0.1, 0.07780250750853943
Random Propagation Algorithm, 250, 0.6, 0.03625465626177435
Random Propagation Algorithm, 250, 0.7000000000000001, 0.046957408259750755
Random Propagation Algorithm, 500, 0.1, 0.06298749823964117
Random Propagation Algorithm, 500, 0.2, 0.043243086362390895
Random Propagation Algorithm, 500, 0.30000000000000004, 0.09966533026023976
Random Propagation Algorithm, 500, 0.5, 0.01949745505557183
Random Propagation Algorithm, 500, 0.4, 0.05308437691776515
Random Propagation Algorithm, 500, 0.6, 0.0377483002698662
Random Propagation Algorithm, 500, 0.7000000000000001, 0.012221933337527718
Random Propagation Algorithm, 250, 0.2, 0.0856951875841893
Random Propagation Algorithm, 250, 0.30000000000000004, 0.03637705744061837
Random Propagation Algorithm, 250, 0.4, 0.08764101887546472
Random Propagation Algorithm, 250, 0.5, 0.05025874830525495
Random Propagation Algorithm, 250, 0.1, 0.11145300858111343
Random Propagation Algorithm, 250, 0.7000000000000001, 0.041503421470621256
Random Propagation Algorithm, 250, 0.6, 0.05476283242154209
Random Propagation Algorithm, 500, 0.30000000000000004, 0.05634015099398755
Random Propagation Algorithm, 500, 0.2, 0.06978222079201606
Random Propagation Algorithm, 500, 0.4, 0.03551170052569572
Random Propagation Algorithm, 500, 0.1, 0.2249991414228558
Random Propagation Algorithm, 500, 0.5, 0.06571764822746658
Random Propagation Algorithm, 500, 0.6, 0.05438008685171482
Random Propagation Algorithm, 500, 0.7000000000000001, 0.018979248760039806
Random Propagation Algorithm, 250, 0.2, 0.08817618299243231
Random Propagation Algorithm, 250, 0.30000000000000004, 0.14447980696344198
Random Propagation Algorithm, 250, 0.4, 0.0757334978140332
Random Propagation Algorithm, 250, 0.5, 0.11145712924199738
Random Propagation Algorithm, 250, 0.6, 0.04921140864516495
Random Propagation Algorithm, 250, 0.1, 0.07019138044087489
Random Propagation Algorithm, 250, 0.7000000000000001, 0.07009868830534283
Random Propagation Algorithm, 500, 0.2, 0.12940045333154432
Random Propagation Algorithm, 500, 0.1, 0.05903474487121372
Random Propagation Algorithm, 500, 0.30000000000000004, 0.03568418786432816
Random Propagation Algorithm, 500, 0.4, 0.035968827164240234
