
--- START Sum: 0.0000000000---
Sum : 5.9569721818 | Diff: 0.0000000000
Sum : 5.9569721818 | Diff: 0.0000000000
Sum : 5.9569721818 | Diff: 0.0000000000
Sum : 5.9559450746 | Diff: -0.0010271072
Sum : 5.9559450746 | Diff: 0.0000000000
Sum : 5.9555124044 | Diff: -0.0004326701
Sum : 5.9543959498 | Diff: -0.0011164546
Sum : 5.9515024424 | Diff: -0.0028935075
Sum : 5.9515024424 | Diff: 0.0000000000
Sum : 5.9515024424 | Diff: 0.0000000000
Sum : 5.9515024424 | Diff: 0.0000000000
Sum : 5.9515024424 | Diff: 0.0000000000
Sum : 5.9483757019 | Diff: -0.0031267405
Sum : 5.9483757019 | Diff: 0.0000000000
Sum : 5.9483757019 | Diff: 0.0000000000
Sum : 5.9483757019 | Diff: 0.0000000000
Sum : 5.9483757019 | Diff: 0.0000000000
Sum : 5.9483757019 | Diff: 0.0000000000
Sum : 5.9482886195 | Diff: -0.0000870824
Sum : 5.9431883693 | Diff: -0.0051002502
Sum : 5.9431883693 | Diff: 0.0000000000
Sum : 5.9363853335 | Diff: -0.0068030357
Sum : 5.9363853335 | Diff: 0.0000000000
Sum : 5.9338614345 | Diff: -0.0025238991
Sum : 5.9285898209 | Diff: -0.0052716136
Sum : 5.9285898209 | Diff: 0.0000000000
Sum : 5.9285898209 | Diff: 0.0000000000
Sum : 5.9270842075 | Diff: -0.0015056133
Sum : 5.9276611209 | Diff: 0.0005769134
Sum : 5.9276611209 | Diff: 0.0000000000
Sum : 5.9276611209 | Diff: 0.0000000000
Sum : 5.9276611209 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: -0.0043366551
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9233244658 | Diff: 0.0000000000
Sum : 5.9158048630 | Diff: -0.0075196028
Sum : 5.9158048630 | Diff: 0.0000000000
Sum : 5.9158048630 | Diff: 0.0000000000
Sum : 5.9158048630 | Diff: 0.0000000000
Sum : 5.9158048630 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: -0.0029704571
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9128344059 | Diff: 0.0000000000
Sum : 5.9080289602 | Diff: -0.0048054457
Sum : 5.9080289602 | Diff: 0.0000000000
Sum : 5.9080289602 | Diff: 0.0000000000
Sum : 5.9029398561 | Diff: -0.0050891042
Sum : 5.9029398561 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: -0.0049532652
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8979865909 | Diff: 0.0000000000
Sum : 5.8940759897 | Diff: -0.0039106011
Sum : 5.8940759897 | Diff: 0.0000000000
Sum : 5.8940759897 | Diff: 0.0000000000
Sum : 5.8943845630 | Diff: 0.0003085732
Sum : 5.8949192762 | Diff: 0.0005347133
Sum : 5.8949192762 | Diff: 0.0000000000
Sum : 5.8898077607 | Diff: -0.0051115155
Sum : 5.8898077607 | Diff: 0.0000000000
Sum : 5.8890191317 | Diff: -0.0007886291
Sum : 5.8890191317 | Diff: 0.0000000000
Sum : 5.8890191317 | Diff: 0.0000000000
Sum : 5.8890191317 | Diff: 0.0000000000
Sum : 5.8890191317 | Diff: 0.0000000000
Sum : 5.8903119564 | Diff: 0.0012928247
Sum : 5.8903119564 | Diff: 0.0000000000
Sum : 5.8849712610 | Diff: -0.0053406954
Sum : 5.8849712610 | Diff: 0.0000000000
Sum : 5.8849712610 | Diff: 0.0000000000
Sum : 5.8849712610 | Diff: 0.0000000000
Sum : 5.8849712610 | Diff: 0.0000000000
Sum : 5.8829360604 | Diff: -0.0020352006
Sum : 5.8755800128 | Diff: -0.0073560476
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8755800128 | Diff: 0.0000000000
Sum : 5.8702590466 | Diff: -0.0053209662
Sum : 5.8629637957 | Diff: -0.0072952509
Sum : 5.8629637957 | Diff: 0.0000000000
Sum : 5.8579279184 | Diff: -0.0050358772
Sum : 5.8579279184 | Diff: 0.0000000000
Sum : 5.8579279184 | Diff: 0.0000000000
Sum : 5.8518785834 | Diff: -0.0060493350
Sum : 5.8518785834 | Diff: 0.0000000000
Sum : 5.8471848965 | Diff: -0.0046936870
Sum : 5.8471848965 | Diff: 0.0000000000
Sum : 5.8471848965 | Diff: 0.0000000000
Sum : 5.8471848965 | Diff: 0.0000000000
Sum : 5.8471848965 | Diff: 0.0000000000
Sum : 5.8466820121 | Diff: -0.0005028844
Sum : 5.8464203477 | Diff: -0.0002616644
Sum : 5.8440088630 | Diff: -0.0024114847
Sum : 5.8440088630 | Diff: 0.0000000000
Sum : 5.8382589221 | Diff: -0.0057499409
Sum : 5.8382589221 | Diff: 0.0000000000
Sum : 5.8382589221 | Diff: 0.0000000000
Sum : 5.8382589221 | Diff: 0.0000000000
Sum : 5.8382589221 | Diff: 0.0000000000
Sum : 5.8382589221 | Diff: 0.0000000000
Sum : 5.8321076035 | Diff: -0.0061513186
Sum : 5.8321076035 | Diff: 0.0000000000
Sum : 5.8321076035 | Diff: 0.0000000000
Sum : 5.8317161202 | Diff: -0.0003914833
Sum : 5.8317161202 | Diff: 0.0000000000
Sum : 5.8252615333 | Diff: -0.0064545870
Sum : 5.8240568638 | Diff: -0.0012046695
Sum : 5.8240568638 | Diff: 0.0000000000
Sum : 5.8240568638 | Diff: 0.0000000000
Sum : 5.8186048865 | Diff: -0.0054519773
Sum : 5.8127164245 | Diff: -0.0058884621
Sum : 5.8127164245 | Diff: 0.0000000000
Sum : 5.8127164245 | Diff: 0.0000000000
Sum : 5.8041269183 | Diff: -0.0085895061
Sum : 5.7954256535 | Diff: -0.0087012649
Sum : 5.7954256535 | Diff: 0.0000000000
Sum : 5.7954256535 | Diff: 0.0000000000
Sum : 5.7954256535 | Diff: 0.0000000000
Sum : 5.7954256535 | Diff: 0.0000000000
Sum : 5.7880771756 | Diff: -0.0073484778
Sum : 5.7880771756 | Diff: 0.0000000000
Sum : 5.7880771756 | Diff: 0.0000000000
Sum : 5.7880771756 | Diff: 0.0000000000
Sum : 5.7880771756 | Diff: 0.0000000000
Sum : 5.7874484658 | Diff: -0.0006287098
Sum : 5.7874484658 | Diff: 0.0000000000
Sum : 5.7874484658 | Diff: 0.0000000000
Sum : 5.7874484658 | Diff: 0.0000000000
Sum : 5.7869752049 | Diff: -0.0004732609
Sum : 5.7869752049 | Diff: 0.0000000000
Sum : 5.7829819322 | Diff: -0.0039932728
Sum : 5.7745847702 | Diff: -0.0083971620
Sum : 5.7745847702 | Diff: 0.0000000000
Sum : 5.7745847702 | Diff: 0.0000000000
Sum : 5.7745847702 | Diff: 0.0000000000
Sum : 5.7745847702 | Diff: 0.0000000000
Sum : 5.7745847702 | Diff: 0.0000000000
Sum : 5.7696243525 | Diff: -0.0049604177
Sum : 5.7696243525 | Diff: 0.0000000000
Sum : 5.7696243525 | Diff: 0.0000000000
Sum : 5.7696243525 | Diff: 0.0000000000
Sum : 5.7696243525 | Diff: 0.0000000000
Sum : 5.7696243525 | Diff: 0.0000000000
Sum : 5.7693753242 | Diff: -0.0002490282
Sum : 5.7693753242 | Diff: 0.0000000000
Sum : 5.7601904869 | Diff: -0.0091848373
Sum : 5.7601904869 | Diff: 0.0000000000
Sum : 5.7601904869 | Diff: 0.0000000000
Sum : 5.7601904869 | Diff: 0.0000000000
Sum : 5.7601904869 | Diff: 0.0000000000
Sum : 5.7601904869 | Diff: 0.0000000000
Sum : 5.7577494383 | Diff: -0.0024410486
Sum : 5.7577494383 | Diff: 0.0000000000
Sum : 5.7575849891 | Diff: -0.0001644492
Sum : 5.7575849891 | Diff: 0.0000000000
Sum : 5.7575849891 | Diff: 0.0000000000
Sum : 5.7485015392 | Diff: -0.0090834498
Sum : 5.7433537245 | Diff: -0.0051478148
Sum : 5.7433537245 | Diff: 0.0000000000
Sum : 5.7403915524 | Diff: -0.0029621720
Sum : 5.7403915524 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: -0.0001271963
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7402643561 | Diff: 0.0000000000
Sum : 5.7398005724 | Diff: -0.0004637837
Sum : 5.7398005724 | Diff: 0.0000000000
Sum : 5.7369359732 | Diff: -0.0028645992
Sum : 5.7316188216 | Diff: -0.0053171515
Sum : 5.7316188216 | Diff: 0.0000000000
Sum : 5.7316188216 | Diff: 0.0000000000
Sum : 5.7316188216 | Diff: 0.0000000000
Sum : 5.7316188216 | Diff: 0.0000000000
Sum : 5.7275854349 | Diff: -0.0040333867
Sum : 5.7275854349 | Diff: 0.0000000000
Sum : 5.7275854349 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: -0.0050977468
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7224876881 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: -0.0017233491
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207643390 | Diff: 0.0000000000
Sum : 5.7207127810 | Diff: -0.0000515580
Sum : 5.7207127810 | Diff: 0.0000000000
Sum : 5.7207127810 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: -0.0024940968
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7182186842 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: -0.0053360462
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7128826380 | Diff: 0.0000000000
Sum : 5.7043979168 | Diff: -0.0084847212
Sum : 5.7043979168 | Diff: 0.0000000000
Sum : 5.7043979168 | Diff: 0.0000000000
Sum : 5.7043979168 | Diff: 0.0000000000
Sum : 5.7007361054 | Diff: -0.0036618114
Sum : 5.7007361054 | Diff: 0.0000000000
Sum : 5.6996128559 | Diff: -0.0011232495
Sum : 5.6996128559 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: -0.0025976896
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6970151663 | Diff: 0.0000000000
Sum : 5.6986301541 | Diff: 0.0016149879
Sum : 5.6995167732 | Diff: 0.0008866191
Sum : 5.6995167732 | Diff: 0.0000000000
Sum : 5.6995167732 | Diff: 0.0000000000
Sum : 5.6995167732 | Diff: 0.0000000000
Sum : 5.6995167732 | Diff: 0.0000000000
Sum : 5.6995167732 | Diff: 0.0000000000
Sum : 5.6986178160 | Diff: -0.0008989573
Sum : 5.6986178160 | Diff: 0.0000000000
Sum : 5.6986178160 | Diff: 0.0000000000
Sum : 5.6986178160 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: -0.0085124969
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6901053190 | Diff: 0.0000000000
Sum : 5.6917739511 | Diff: 0.0016686320
Sum : 5.6917739511 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: -0.0009123683
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6908615828 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0002753735
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6911369562 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0022017956
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6933387518 | Diff: 0.0000000000
Sum : 5.6924206614 | Diff: -0.0009180903
Sum : 5.6924206614 | Diff: 0.0000000000
Sum : 5.6924206614 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: -0.0065326691
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6858879924 | Diff: 0.0000000000
Sum : 5.6871300936 | Diff: 0.0012421012
Sum : 5.6871300936 | Diff: 0.0000000000
Sum : 5.6871300936 | Diff: 0.0000000000
Sum : 5.6871300936 | Diff: 0.0000000000
Sum : 5.6871300936 | Diff: 0.0000000000
Sum : 5.6840833426 | Diff: -0.0030467510
Sum : 5.6840833426 | Diff: 0.0000000000
Sum : 5.6840833426 | Diff: 0.0000000000
Sum : 5.6840833426 | Diff: 0.0000000000
Sum : 5.6840833426 | Diff: 0.0000000000
Sum : 5.6840833426 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: -0.0043085217
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6797748208 | Diff: 0.0000000000
Sum : 5.6723814011 | Diff: -0.0073934197
Sum : 5.6723814011 | Diff: 0.0000000000
Sum : 5.6723814011 | Diff: 0.0000000000
Sum : 5.6723814011 | Diff: 0.0000000000
Sum : 5.6723814011 | Diff: 0.0000000000
Sum : 5.6655622721 | Diff: -0.0068191290
Sum : 5.6661689281 | Diff: 0.0006066561
Sum : 5.6655508876 | Diff: -0.0006180406
Sum : 5.6652513146 | Diff: -0.0002995729
Sum : 5.6652513146 | Diff: 0.0000000000
Sum : 5.6652513146 | Diff: 0.0000000000
Sum : 5.6652513146 | Diff: 0.0000000000
Sum : 5.6484851241 | Diff: -0.0167661905
Sum : 5.6489010453 | Diff: 0.0004159212
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6489010453 | Diff: 0.0000000000
Sum : 5.6478821039 | Diff: -0.0010189414
Sum : 5.6478821039 | Diff: 0.0000000000
Sum : 5.6284340024 | Diff: -0.0194481015
Sum : 5.6263089180 | Diff: -0.0021250844
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6263089180 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: -0.0010700226
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6252388954 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: -0.0185346603
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6067042351 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0006606579
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6073648930 | Diff: 0.0000000000
Sum : 5.6065726280 | Diff: -0.0007922649
Sum : 5.6047719121 | Diff: -0.0018007159
Sum : 5.6047719121 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: -0.0006202459
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6041516662 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: -0.0022996068
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6018520594 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000947714
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6019468307 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0052132010
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6071600318 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: -0.0009757280
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
Sum : 5.6061843038 | Diff: 0.0000000000
